OrderNum,DeliveryAddress,ShippingFee,DeliveryCompany
9932,"510 Aaron Ports Apt. 791 North Mariamouth, IN 20894",8.33,UPS
9933,"PSC 7508, Box 7503 APO AP 89039",23.12,FedEx
9934,"65509 Todd Lodge Apt. 025 Lake Christopher, KY 34676",27.78,FedEx
9935,"24479 Drew Walks Fosterborough, MI 70712",7.09,UPS
9936,"18348 Rios Green Alyssaberg, DC 50638",17.63,UPS
9937,"09483 Brian Greens Apt. 848 Shannonshire, HI 22508",31.67,UPS
9938,"9299 Clark Crest Schwartzmouth, SD 83877",45.04,FedEx
9939,"PSC 7782, Box 2299 APO AA 35238",9.53,UPS
9940,"2509 Phillips Views Apt. 724 North Codyfurt, MO 90324",15.82,DHL
9941,"25470 Jasmine Burg Suite 588 Churchland, SC 30181",7.94,DHL
9942,"442 Mejia Circle Apt. 014 Jodichester, WY 64267",47.47,UPS
9943,"94743 Lee Ferry North Williamstad, NC 65904",20.8,UPS
9944,"PSC 3405, Box 1002 APO AE 16379",7.56,DHL
9945,"3489 Angela Summit Sherriton, MP 71744",30.44,FedEx
9946,"3021 Johnson Shores Suite 811 Lake Caleb, GA 23599",38.51,UPS
9947,"15160 John Extension Rebekahchester, RI 16823",5.6,DHL
9948,"4516 Duarte Mall Apt. 091 East Jamie, WI 67819",37.94,FedEx
9949,"936 Kelly Springs Apt. 893 Lake Tara, PW 13797",30.24,FedEx
9950,"28637 Ochoa Row Apt. 403 Chavezton, DC 84762",22.46,UPS
9951,"383 Myers Ramp East Robinmouth, DE 03426",40.38,FedEx
9952,"509 Gibbs Lodge Lake Sarah, CO 05268",5.24,UPS
9953,"13154 Lewis Trace Apt. 632 Smithville, PA 54726",11.72,FedEx
9954,"251 Owen Stream Suite 201 Scotttown, SC 58464",43.85,FedEx
9955,"813 Martinez Port Mirandaborough, MN 16612",8.57,UPS
9956,"17716 Lawson Mills Suite 470 Tatestad, NJ 19057",46.87,DHL
9957,"8419 Amanda Drive Apt. 486 Stephanieport, SC 90176",7.58,UPS
9958,"PSC 2452, Box 8363 APO AE 32007",27.64,UPS
9959,"PSC 7802, Box 8619 APO AP 21227",46.31,DHL
9960,"262 Melissa Cliff Apt. 236 South David, UT 70699",29.35,UPS
9961,"759 Tina Mills East Michael, OK 56469",47.13,DHL
9962,"138 Gabriel Loaf Suite 343 Johnsonstad, KY 04329",21.17,FedEx
9963,"313 Justin Highway Apt. 220 West Christophermouth, ND 14879",40.68,UPS
9964,"58431 Gonzalez Mission Port Robertburgh, NY 22830",37.43,UPS
9965,"8737 Mary Fords Apt. 871 Duncanmouth, PR 61829",20.18,UPS
9966,"94078 Daniels Hill North Susan, FL 56714",23.17,FedEx
9967,"320 Mcconnell Ways Scottberg, AK 97859",25.34,DHL
9968,"089 Tucker Ridges Apt. 870 North Dylan, MH 77494",12.26,FedEx
9969,"73350 Rogers Shores West Edward, PA 13363",23.72,DHL
9970,"15045 Joseph Shores Housefurt, MH 52031",28.69,UPS
9971,"9099 Susan Villages Apt. 542 New Patrickchester, GA 44710",26.51,UPS
9972,"998 Timothy Parks Apt. 371 North Huntermouth, MH 03788",35.58,UPS
9973,"0562 Mendoza Rest Apt. 949 Christineport, MH 39233",16.51,UPS
9974,"0575 Susan Street Whiteshire, MI 94912",26.17,DHL
9975,"971 Singh Cove Suite 674 Lake Annaport, IA 83602",47.99,FedEx
9976,"4743 Christine Wells Apt. 290 North Christine, KS 95078",30.55,FedEx
9977,"6849 Tonya Estate Suite 555 Langbury, MP 91352",17.97,UPS
9978,"64913 Scott Springs Apt. 104 Michaelton, AL 23410",37.05,UPS
9979,"5562 Jennifer Tunnel Suite 031 Thompsonfurt, MT 03353",30.44,FedEx
9980,"838 Stephanie Haven Apt. 558 Amystad, PR 74257",48.47,DHL
9981,"2865 Richard View Suite 045 New Patrick, MI 53509",26.49,UPS
9982,"24576 Salazar Walks Port Jose, NJ 47729",6.5,FedEx
9983,"0501 Oscar Prairie West Robinfurt, AK 30740",16.06,FedEx
9984,"PSC 5170, Box 6740 APO AE 66509",44.52,DHL
9985,"95055 Anna Falls New Cole, MI 03116",21.38,UPS
9986,"5577 Adam Vista Suite 634 New Alexfort, VT 71557",49.68,DHL
9987,"79253 Jade Motorway Warrenshire, MI 98817",14.56,UPS
9988,"45807 Trevor Mission Suite 850 West Jamesburgh, WI 32409",10.79,UPS
9989,"4876 Anthony Square Suite 808 Austinmouth, CT 51223",15.77,UPS
9990,"94682 Mendoza Valley New Matthew, CA 39392",33.6,FedEx
9991,Unknown Shipping Address,43.03,UPS
9992,"0964 Mikayla Grove Martinezland, LA 29136",36.75,FedEx
9993,"41056 Jessica Field Suite 159 Jordanmouth, ME 11802",36.78,FedEx
9994,"662 Robles Springs Kristenfort, ID 68090",7.01,UPS
9995,"724 Lori Lock Laurahaven, SC 93465",42.61,FedEx
9996,Unknown Shipping Address,24.25,FedEx
9997,"PSC 5223, Box 5809 APO AP 65367",28.23,FedEx
9998,Unknown Shipping Address,40.52,DHL
9999,"38301 Wells Mountains Suite 965 New Thomasshire, AS 70446",42.56,DHL
10000,USCGC Gonzales FPO AE 30532,46.84,DHL
10001,"22392 Kim Station Suite 430 Lake Rodneyside, PA 83035",29.68,DHL
10002,"8905 Hernandez Port Suite 475 Myerschester, AS 62483",28.74,UPS
10003,"4616 Douglas Rapid North Leah, OH 52465",18.48,DHL
10004,"774 Terry Mission Sarahhaven, VI 78932",47.72,UPS
10005,"926 Hicks Key Apt. 976 Johnbury, NV 56369",43.99,DHL
10006,"54471 Tiffany Loaf Apt. 636 West Stephen, WI 93942",23.72,DHL
10007,"PSC 6139, Box 5273 APO AE 24695",33.1,FedEx
10008,Unknown Shipping Address,15.79,UPS
10009,"303 Jared Roads Apt. 914 Lake Williamchester, AK 23011",37.66,FedEx
10010,"461 Morales Harbor Marissaview, NH 45479",36.75,DHL
10011,"748 Austin Shore Suite 000 East Andrea, NE 03808",41.67,DHL
10012,"208 David Ranch Suite 146 Woodside, NM 64981",15.1,DHL
10013,"8471 Morales Fields Port Jessica, FM 19769",39.84,UPS
10014,"5640 Figueroa Squares New Walter, GA 66870",16.88,UPS
10015,"85494 Mathew Shoals Apt. 636 Julietown, TX 09662",15.42,DHL
10016,"73696 Jesus Groves Suite 584 South Cynthia, NV 40010",19.67,FedEx
10017,"564 Shannon Fords Faulknerburgh, OK 02045",33.02,FedEx
10018,Unit 9147 Box 1364 DPO AA 85329,35.13,UPS
10019,"3697 Zimmerman Canyon Apt. 961 Clarkberg, MT 86244",44.97,FedEx
10020,"938 Salazar Ford Apt. 012 West Jenna, NC 35654",14.24,DHL
10021,"37936 Simmons Lakes Robertabury, ME 03748",37.1,DHL
10022,"760 Kathleen Mews Suite 604 East Ryan, VI 39535",45.33,FedEx
10023,"8462 Lisa Loaf West Miranda, TN 81246",29.5,DHL
10024,Unit 6054 Box 9011 DPO AP 50363,35.27,FedEx
10025,"8903 Dylan Expressway Marshallmouth, MD 15369",10.27,UPS
10026,"3768 Nichole Extension New Georgemouth, IL 22804",25.01,UPS
10027,"4498 Jared Harbor Jameston, CT 07723",9.31,DHL
10028,"530 Martin Avenue Martinview, VT 52982",22.85,FedEx
10029,"5046 Joseph Canyon Lake Jeffreyport, WV 72618",32.73,FedEx
10030,"66541 Sarah Village South Anthony, FL 18135",24.84,FedEx
10031,"94775 Dawn Port Suite 871 Taylorberg, OK 83444",12.34,FedEx
10032,"29711 Berg Port Amybury, AK 19583",40.99,UPS
10033,"3346 Quinn Square North Richardville, KY 34162",30.9,DHL
10034,"926 Amanda Key Suite 586 New Christina, VI 40946",17.88,DHL
10035,"0817 Shepherd Field Apt. 113 Ballardburgh, CO 04946",24.38,DHL
10036,"2983 Barnes Forge Lake Ebonymouth, HI 47485",46.61,DHL
10037,"318 Dennis Shore Suite 775 Jamesbury, NV 28302",40.48,UPS
10038,"5138 Lee Shores Apt. 705 Michaelmouth, OK 12164",22.71,DHL
10039,"PSC 2856, Box 3725 APO AE 11337",8.38,UPS
10040,"PSC 6410, Box 2996 APO AP 80250",32.37,DHL
10041,Unknown Shipping Address,38.11,DHL
10042,"2993 Caitlin Shores Perezmouth, OR 08707",42.86,FedEx
10043,"380 Copeland Shoals West Ronnie, NC 88328",28.71,FedEx
10044,"0371 Marc Forge Lake Russell, PW 80163",5.5,DHL
10045,USNS Burke FPO AP 07838,31.04,FedEx
10046,"970 Barrett Branch North Randallfort, MA 59647",29.29,UPS
10047,"058 Emma Squares Suite 097 Whitehaven, WA 10314",15.19,FedEx
10048,"35194 Emily Station Apt. 772 Laurashire, HI 99136",32.35,DHL
10049,"608 Smith Islands Suite 356 Dorothyhaven, DC 19068",23.66,FedEx
10050,"378 Walker Land Suite 293 Leonshire, VI 81090",45.07,FedEx
10051,"59207 Davis Knoll Port Jamesstad, WA 62035",23.12,UPS
10052,"748 Navarro Ways Bullockshire, OR 88288",16.1,FedEx
10053,"4484 Martin Way Petersonborough, DC 54331",45.87,FedEx
10054,"PSC 4874, Box 0789 APO AE 55239",42.99,UPS
10055,Unit 8812 Box 4172 DPO AE 02664,36.29,FedEx
10056,Unit 4145 Box 3195 DPO AE 13789,19.05,UPS
10057,"199 Joan Streets Apt. 945 Hernandezside, MI 38297",42.33,DHL
10058,"81683 Amanda Mall Suite 294 Waltersfurt, MA 55093",34.87,FedEx
10059,"316 Williamson Turnpike Port Kelseyville, VT 62471",8.45,DHL
10060,"61346 Johnson Roads Reyesborough, MT 96418",20.07,UPS
10061,"8805 Brown Locks South Jasontown, MA 04783",48.75,UPS
10062,"39043 Franklin Path Pricemouth, WY 81985",5.24,FedEx
10063,"26759 Castillo Street Apt. 163 Deannahaven, GA 78211",11.77,DHL
10064,"03842 Vanessa Parkways Suite 880 East Helen, OK 33229",7.86,UPS
10065,USCGC Hawkins FPO AA 58401,5.24,UPS
10066,Unknown Shipping Address,38.87,FedEx
10067,"72842 Conner Ville Suite 586 Omarland, WA 57321",23.5,UPS
10068,"6678 Charles Shoals Hernandezborough, CA 45724",9.35,FedEx
10069,"138 Valentine Route Rachelburgh, CT 71166",27.17,UPS
10070,"6384 Cynthia Freeway Apt. 729 New Julie, PR 26642",22.85,DHL
10071,Unit 2946 Box 3052 DPO AP 31654,44.64,DHL
10072,"784 Ellison Fork Apt. 028 Zacharyton, AK 76442",37.19,FedEx
10073,"6160 Mack Fords Jenniferton, KS 48453",49.38,UPS
10074,Unit 1414 Box 6296 DPO AE 91318,7.11,DHL
10075,"911 Jeffrey Port Smithmouth, AS 68010",16.95,FedEx
10076,"2773 Pamela Glens Ambermouth, PR 92014",42.17,UPS
10077,"5042 Daniel Ridges New Daniel, GU 99610",30.91,UPS
10078,"60773 Cameron Falls Suite 610 Jeffreyfurt, NH 16492",8.6,DHL
10079,"57945 Thomas Loop West Joshualand, LA 43360",37.05,FedEx
10080,"140 Nichols Ridge West Victoria, MT 64528",9.1,FedEx
10081,"430 Glenn Villages Josestad, WA 73784",10.75,FedEx
10082,Unit 9950 Box 0546 DPO AA 97347,26.6,FedEx
10083,"PSC 4811, Box 8872 APO AA 95187",12.6,DHL
10084,"35665 Brittany Passage Suite 333 Lake Sarahview, MO 32588",31.98,DHL
10085,"139 Cannon Trail Lake Raymondville, KS 06611",11.53,UPS
10086,"147 Laura Fort New Kelly, VI 71149",9.77,UPS
10087,"3382 Jeremy Ramp Apt. 297 South Kristen, AK 58361",20.39,UPS
10088,"006 Williams Estate Berrytown, KY 38478",19.99,FedEx
10089,"65146 Grace Unions Lake Valerie, AK 68679",34.37,DHL
10090,"63662 Gonzales Square Lake Josephtown, VI 73162",8.52,DHL
10091,"92247 Hayes Coves East Catherine, CA 88559",12.28,UPS
10092,"7042 Wood Unions New Tylerport, OK 34386",26.04,UPS
10093,"0163 Shawn Skyway Sawyerville, HI 40829",37.13,UPS
10094,"592 Erin Mission Lake Jeffrey, OK 40984",42.49,UPS
10095,"0107 Kelsey Centers Apt. 589 North Laura, WY 45239",6.14,FedEx
10096,"563 Breanna Ford Suite 104 North Paulmouth, PA 81645",41.03,UPS
10097,"683 Nancy Haven West Kevin, ID 34558",8.13,FedEx
10098,"54358 Shelia Glen Suite 259 Mccormickburgh, ND 54270",30.73,UPS
10099,"12013 Allen Parkways Port Richard, WA 35593",6.08,FedEx
10100,"268 Mitchell Well Apt. 998 Diazhaven, CA 48869",25.12,UPS
10101,"919 Jenkins Parks South Stephanieville, IN 57758",11.99,DHL
10102,"7827 Whitney Lodge Apt. 373 Gonzalezborough, MS 29804",20.05,UPS
10103,"594 Ryan Manors Lake Jessica, AK 56611",30.6,DHL
10104,"0465 Gomez Lodge Suite 958 East Michaelport, CT 60916",12.59,FedEx
10105,"030 Martinez Mission New Jessica, ND 03304",30.73,FedEx
10106,"12948 Martha Turnpike Apt. 203 Scottburgh, PR 37334",20.45,DHL
10107,"20007 Dawn Mews New Johnathan, OH 33855",26.21,FedEx
10108,"62483 White Junctions Apt. 506 East Jenniferland, MT 61750",31.47,DHL
10109,"375 Jessica Mission Rosechester, MS 95615",17.19,DHL
10110,"013 Timothy Brooks Obrienmouth, MI 35578",21.42,UPS
10111,"804 Craig Groves Apt. 020 Smithmouth, OH 48813",42.75,UPS
10112,"08605 Melanie Square Apt. 039 Scottmouth, MN 43254",22.45,UPS
10113,Unknown Shipping Address,8.64,DHL
10114,"5653 Nathan Curve Kevinville, VA 92763",43.77,DHL
10115,"16234 Erika Port South Crystalburgh, WA 87034",36.22,FedEx
10116,"0289 Beck Drives Lake Zacharybury, PA 74721",13.85,UPS
10117,"55710 Adkins Pine Reynoldsfurt, VI 62472",30.65,FedEx
10118,"7681 Vanessa Villages South John, PR 03760",39.35,UPS
10119,"674 Cheryl Lights Apt. 460 Castillochester, WI 80370",6.36,DHL
10120,"98865 Hall Greens Suite 630 Murphyport, MT 41981",22.3,FedEx
10121,"7314 Davis Via Jeremyville, AK 92574",15.48,UPS
10122,"893 Stewart Forge Suite 081 Petersonfort, RI 74598",10.21,UPS
10123,"96487 Scott Corners East Elizabethfurt, NC 45877",16.39,UPS
10124,"52275 Jasmine Haven Suite 083 East Anthonyfurt, LA 25755",28.2,FedEx
10125,Unknown Shipping Address,42.01,FedEx
10126,"414 Jenkins Plaza Suite 213 Perkinsbury, SD 98894",8.7,DHL
10127,Unit 2017 Box 7924 DPO AA 03638,18.29,UPS
10128,"3597 James Squares North Stephanieberg, IL 83430",23.71,FedEx
10129,"0744 Joshua Locks Jaimefurt, MA 49366",6.51,UPS
10130,"195 Robinson Meadow West Shawn, CA 31000",17.02,UPS
10131,"476 Adam Branch Suite 262 North Katelynhaven, VA 48180",33.31,UPS
10132,"67518 Wallace Glen Suite 489 Barbaraside, KY 75004",39.59,FedEx
10133,Unknown Shipping Address,29.55,DHL
10134,"782 Stephen Stravenue Apt. 433 Shawfurt, WA 48541",39.6,UPS
10135,"722 Cline Junction Suite 457 Meyermouth, GA 89733",6.75,DHL
10136,"904 Simmons Tunnel Suite 508 Walkerberg, AK 74865",19.71,DHL
10137,"PSC 4401, Box 8356 APO AA 16972",13,DHL
10138,"87883 Julie Burg Suite 646 Haydenburgh, KS 26207",16.82,FedEx
10139,"879 Arroyo Wall Belindafort, TN 45803",39.61,UPS
10140,"27066 Haney Flat Suite 981 Lake Mistyport, OR 29526",27.63,DHL
10141,"7232 Carter Summit Suite 446 New Jessicaborough, VT 23532",47.87,UPS
10142,"8569 Perez Centers Suite 143 Morastad, WI 67257",33.94,DHL
10143,"4468 Jones Turnpike Apt. 835 West Yvonne, IL 31422",27.41,DHL
10144,"97916 Robert Path Spearstown, IN 54041",38.08,FedEx
10145,"2320 Kevin Drive Claytonshire, AS 60913",29.32,DHL
10146,"7284 Priscilla Loop Ruthchester, NV 49953",16.8,UPS
10147,"80489 Baker Tunnel Apt. 971 Heatherbury, OH 76024",47.68,UPS
10148,"3851 Elizabeth Causeway Smithbury, PR 87776",10.57,UPS
10149,"9006 Cook Ways Stephensburgh, IA 48404",41.78,DHL
10150,"934 Michelle Lane New Donnaside, MH 92594",27.63,FedEx
10151,"769 Hodge Common Apt. 354 Lake Pamela, OK 71635",30.22,UPS
10152,"11211 Ashley Ramp Suite 867 Lake Jaychester, CO 45906",15.31,DHL
10153,"5598 Mullins Ville Christophermouth, CA 60069",45.7,DHL
10154,"8944 Adams Mission Suite 636 Leslieberg, WI 77172",49.56,UPS
10155,"02608 Charles Skyway Apt. 104 Darlenechester, UT 14755",7.93,UPS
10156,"33922 Bentley Vista Apt. 832 Robertburgh, DE 97625",12.64,DHL
10157,"745 Charles Tunnel Port Jason, WY 96606",43.44,DHL
10158,"515 Carl Cliffs West Heather, PA 33631",35.95,DHL
10159,"467 Ibarra Mission Apt. 123 North Joshuaside, TX 66047",6.81,UPS
10160,Unknown Shipping Address,40.9,UPS
10161,"PSC 2501, Box 8623 APO AP 02824",35.55,UPS
10162,Unit 1535 Box 5111 DPO AP 78420,32.91,DHL
10163,Unit 7530 Box 8635 DPO AP 11046,9.91,UPS
10164,"13840 Lonnie Glens Suite 231 North Philip, OH 18782",15.43,DHL
10165,"51499 Edwards Expressway New Javierville, MO 05590",18.05,UPS
10166,"80092 Melanie Ports West Seanbury, WV 98939",29.37,UPS
10167,"2395 Christine Springs Suite 836 Ivanberg, NJ 17021",9.96,UPS
10168,Unknown Shipping Address,23.52,FedEx
10169,"347 Mckenzie River Suite 967 Soliston, ND 67512",10.56,DHL
10170,"338 Joe Inlet Serranoton, ND 03267",28.08,UPS
10171,"36543 Warner Hill Apt. 089 Michaelbury, AR 72914",26.32,UPS
10172,Unit 4787 Box 8557 DPO AA 94027,49.43,FedEx
10173,"041 Valentine Locks Kevinstad, ND 35653",6.14,DHL
10174,"927 Edwin Road Suite 842 Diamondport, IA 20978",32.36,FedEx
10175,"998 Mason Crossing Jamesview, RI 44993",14.29,DHL
10176,"90750 Cheryl Estate Apt. 542 Hurstview, MN 55857",13.55,UPS
10177,"9427 Parsons Crossroad Suite 480 Powersstad, MD 52863",16.76,FedEx
10178,Unknown Shipping Address,26.93,FedEx
10179,"88396 Harrison Skyway Apt. 477 Whitemouth, WV 71614",29.17,FedEx
10180,"4490 Henry Road Suite 197 Dannyside, OH 16591",15.51,FedEx
10181,USCGC Manning FPO AE 29116,23.94,UPS
10182,"8875 Devin Extensions Apt. 487 South Betty, GU 84208",48.31,FedEx
10183,"13641 Rivera Way Apt. 122 New Tracyburgh, AR 39927",28.25,UPS
10184,"3402 Martin Curve Suite 928 Rachelside, DE 30463",15.59,FedEx
10185,"790 Shane Route Suite 130 Hendersonville, PA 82936",48.13,UPS
10186,"06012 Joan Flats Suite 871 North Jeffery, SC 56732",21.57,UPS
10187,"97473 Harrison Mountain Brownbury, WA 41989",33.69,UPS
10188,"141 Davis Points South Brendanhaven, CA 72968",34.26,DHL
10189,"75673 Richardson Prairie Suite 736 Matthewville, NC 03298",30.16,UPS
10190,"85943 Adams Radial West Jose, AK 89451",16.13,DHL
10191,"1216 Clark Passage Suite 478 Port Paulberg, ME 05875",8.39,UPS
10192,"854 Vaughn Flat Apt. 404 New Samantha, AK 92994",13.69,UPS
10193,"469 Mark Glen North Jessicashire, CT 06577",46.03,UPS
10194,"274 Paul Inlet Suite 714 North Katherine, NH 24611",46.16,DHL
10195,"677 Laura Rapids Suite 460 North Frankburgh, MN 81625",15.9,FedEx
10196,"1328 Vance Mountain Suite 916 South Kimberlystad, DC 14971",10.86,FedEx
10197,Unknown Shipping Address,32.95,UPS
10198,"1715 Gabriel Mews Apt. 073 Rhodesville, MA 22073",17.88,DHL
10199,"0714 Johnson Pines Jeffreyfurt, IL 61265",30.15,UPS
10200,"PSC 1861, Box 3942 APO AP 93681",21.08,DHL
10201,"6101 Dalton Trail Hernandezport, HI 99767",14.42,UPS
10202,"459 Patterson Estate Apt. 023 Powellmouth, VI 40756",32.82,UPS
10203,USNS Robinson FPO AA 64589,15.72,DHL
10204,"849 Haynes Lock Apt. 431 Danielview, PW 96426",39.39,DHL
10205,"99479 Paul Bridge Apt. 221 New Stevenfort, IL 34875",42.74,DHL
10206,"4386 Martinez Points Ernestfort, NJ 66177",28.92,DHL
10207,"67074 Rogers Stravenue Port Brentmouth, ME 42112",37.88,UPS
10208,Unit 0746 Box 0270 DPO AE 55159,31.71,DHL
10209,"3701 Harry Street Port Melanieborough, MA 30134",21.68,FedEx
10210,"3555 Martinez Oval Apt. 740 Tannermouth, AS 11599",40.94,UPS
10211,"15569 Joseph Bridge Johnside, NC 38020",6.73,FedEx
10212,"3300 Carla Stream Suite 079 Nicholaston, KS 49493",7.3,FedEx
10213,"6469 Roy Plaza Ritterhaven, NV 62362",44.3,DHL
10214,"6587 Christopher Road Brianfort, MI 98606",13.51,UPS
10215,"717 Natalie Plains Apt. 764 Janetton, MO 65180",30.95,FedEx
10216,"612 Daniels Island Suite 882 New Theresa, MH 62775",41.76,UPS
10217,"6359 Laura Vista Suite 567 Sarabury, AK 13378",11.03,DHL
10218,"49445 Mathis Lane Apt. 782 Moniqueland, KY 62195",19.28,UPS
10219,"3818 Jessica Bridge Smithstad, MI 42462",25.06,FedEx
10220,"843 Armstrong Square Port Danaborough, TN 45977",40.25,UPS
10221,"74281 Vanessa Dale Terrymouth, OR 88919",21.03,FedEx
10222,"773 Bailey Junction Apt. 615 Lake Amy, ME 47406",19.4,FedEx
10223,"PSC 4588, Box 8545 APO AP 12937",15.07,DHL
10224,"677 Lawrence Islands Apt. 328 Dustinburgh, KS 21334",34.53,FedEx
10225,"190 Andrew Forks South April, NJ 40215",31.56,UPS
10226,"4908 Brian Forges North Stevenburgh, MI 86030",30.89,FedEx
10227,"9090 Emily River Debraview, IA 54293",39.83,DHL
10228,Unit 5798 Box 7366 DPO AP 73776,28.01,UPS
10229,"519 Rojas Manors Apt. 924 North Angelaview, IA 66345",42.11,FedEx
10230,"PSC 6497, Box 4220 APO AP 86266",25.31,FedEx
10231,"2992 Pitts Ridge Apt. 167 East Williamhaven, CT 74134",32.28,FedEx
10232,"8606 Nancy Falls Apt. 902 East Barbara, MN 74192",49.57,DHL
10233,"3574 Clarke Fork Jaychester, MH 26832",34.05,FedEx
10234,"60137 Martin Bridge Mosesmouth, VT 44119",6.24,FedEx
10235,USCGC Stafford FPO AP 61059,39.97,FedEx
10236,"613 Flores Wall Smithmouth, PA 41434",26.84,UPS
10237,"6516 Valenzuela Haven North Timothy, IA 42297",25,UPS
10238,"23970 Gilbert Underpass New Christinaborough, AS 69195",20.74,DHL
10239,"298 Stone Crossing Apt. 929 South Stephanie, NC 16896",49.09,UPS
10240,"5688 Lisa Groves Apt. 238 Maxwellfurt, MT 73574",45.39,UPS
10241,"7389 Barbara Parks Suite 238 Lake Anthonytown, SD 68004",9.77,DHL
10242,"9150 Tyrone Lane Gallaghertown, HI 20791",5.51,UPS
10243,"95307 Kaitlyn Groves Apt. 742 Brettstad, NV 73313",6.05,UPS
10244,"005 Osborne Lane Suite 393 Lake Patricia, VA 11682",25.05,DHL
10245,"0725 Carl Mountain Apt. 503 Christyshire, LA 32958",41.63,UPS
10246,"66459 Newman Route Davidport, SD 63119",36.49,FedEx
10247,"6042 Morse Harbors Apt. 140 Thomasview, SD 90215",11.88,DHL
10248,"156 White Drives Apt. 932 Lake Derekbury, VA 79937",20.78,FedEx
10249,"61468 Bradley Crossing West Robertport, WV 90894",26.1,FedEx
10250,"74550 Jones Drive Suite 645 South Jacob, MA 92510",33.28,UPS
10251,"6606 Ochoa Center Apt. 678 Rogerston, DC 64207",18.6,DHL
10252,USCGC Dudley FPO AE 81069,30.73,FedEx
10253,"59020 Joshua Orchard Suite 735 Harmonfort, NV 12536",27.04,UPS
10254,"424 Webb Views Suite 197 Lake Barry, PW 26241",26.03,FedEx
10255,"4161 Finley Walks New Jeremychester, DE 00851",9.22,UPS
10256,"34582 Deleon Cliff Apt. 388 Williamtown, MD 57854",35.66,DHL
10257,"85411 Teresa Stream Apt. 119 New Danielview, NH 23689",28.61,UPS
10258,"7222 Ashley Stravenue West Clintonfort, DE 76394",19.66,DHL
10259,"4776 Stephanie Burgs Ericksonport, NM 71042",24.49,FedEx
10260,"7575 Cunningham Ramp Port Amberfort, CO 36757",48.32,FedEx
10261,"99765 Lori Trace Alisonview, WA 42319",5.9,DHL
10262,"181 Ali Harbor Suite 992 Garybury, VA 97406",45.02,UPS
10263,"385 Shelby Drive Mayerland, KS 43213",31.9,UPS
10264,Unit 2786 Box 3109 DPO AE 75878,36.16,FedEx
10265,"PSC 7672, Box 4438 APO AE 18830",21.09,UPS
10266,"6975 Martinez Estates Apt. 673 South Micheal, RI 83003",14.57,DHL
10267,Unknown Shipping Address,27.52,UPS
10268,Unknown Shipping Address,11.77,UPS
10269,"302 Rivera Square Claudiamouth, MS 37713",7.7,FedEx
10270,"PSC 9759, Box 7782 APO AP 87171",32.19,UPS
10271,"381 Casey Loaf Suite 133 East Ericborough, WA 03444",31.28,FedEx
10272,"11273 Sara Canyon Suite 947 North Gary, AS 03771",17.43,DHL
10273,"33897 Jessica Hill Apt. 618 West Nicole, VA 97633",34.88,DHL
10274,"251 Collins Extensions Apt. 592 Meganberg, NC 82127",7.55,DHL
10275,USNS Frye FPO AA 35758,21.88,DHL
10276,"654 Burke Ways Suite 164 Rogerstown, PA 11167",48.83,FedEx
10277,"0014 Steele Stream Melindaberg, OH 02310",15.51,DHL
10278,"23173 Moore Spring South Taylormouth, TX 91553",37.91,FedEx
10279,"27245 Timothy Divide Suite 100 Lake Spencerton, DE 51337",21.56,DHL
10280,"2681 Meghan Mews Apt. 090 Lanefort, VI 40573",33.11,FedEx
10281,"6839 Bishop Dam Port Douglas, VA 02908",12.21,UPS
10282,"81693 Walters Stravenue Lake Daniellechester, ID 83834",8.89,UPS
10283,"74030 Clay Flat Suite 728 Smithfurt, KY 94936",17.2,FedEx
10284,"404 Williams Throughway New David, HI 93403",18.06,DHL
10285,Unknown Shipping Address,26.78,UPS
10286,"56534 Perez Springs Suite 413 Livingstonville, PW 49217",45.09,FedEx
10287,"7904 Rivera Walks East Haydenside, MI 34172",6.06,DHL
10288,"3430 Maria Roads South Sherryport, SD 46572",46.8,UPS
10289,"678 Cannon Corners Suite 741 Timothyfort, IN 24313",6.76,FedEx
10290,"13585 Jasmine Freeway Suite 339 Mitchelltown, CA 65940",38.4,DHL
10291,"PSC 0694, Box 7466 APO AP 13019",17.63,UPS
10292,Unknown Shipping Address,32.18,DHL
10293,"138 Angela Overpass Davismouth, FM 14203",12.83,UPS
10294,"79549 Nguyen Corner North Tyler, OK 16117",31.05,DHL
10295,"960 Russell Lock Suite 137 Tammystad, IL 18264",14.23,UPS
10296,"880 Coleman Garden Apt. 945 Gibsonton, VT 69457",17.96,UPS
10297,"39448 Stephen Causeway Brittanystad, MT 79152",22.07,UPS
10298,"6749 Peterson Forks Apt. 188 Scottland, OH 77005",47.7,DHL
10299,"887 Bird Crescent North Josephberg, PW 99379",9.37,FedEx
10300,"84306 Angela Inlet Apt. 041 Danahaven, UT 88026",28.4,FedEx
10301,"892 Andrea Green Apt. 134 New Jennifer, CT 38202",12.99,FedEx
10302,"6576 Navarro Shoals Port Monica, FL 58393",35.74,DHL
10303,"843 Tracy Corner Suite 456 Kimberlyside, IA 33422",18.39,DHL
10304,"711 Sean Vista Apt. 251 Brenthaven, PR 89120",47.55,DHL
10305,"0380 Mark Greens New Tara, AR 10104",9.27,FedEx
10306,USNS Briggs FPO AE 59663,48.09,UPS
10307,"88353 Kevin Shore East William, NY 76710",31.99,UPS
10308,"250 Martinez Bypass Davidside, DC 32965",18.07,DHL
10309,"0107 Steve Route North Thomas, MO 50275",35.47,UPS
10310,Unit 7604 Box 8440 DPO AE 82412,18.42,UPS
